1.112850885089456142e+03,1.383739536565827821e-01,3.209321408408881915e+00,6.443008292996066189e+01,2.109006419976777579e+03,2.289845422407379658e+02,1.114876180335881372e+03,6.355223920194219289e+01
1.581173020875189650e+03,1.858869055408846060e-01,3.957282607292758048e+00,9.017910635670033059e+01,2.636045538946324086e+03,1.257032770469161505e+03,2.009674983599461484e+03,8.177538243177642130e+01
1.137269184236660521e+03,2.338098832153663320e-01,3.747508172921591107e+00,1.086796424857490564e+02,2.000593466090858783e+03,5.857262945452540635e+02,1.054567327781691347e+03,1.047004052598492905e+02
9.573000184517867410e+02,2.345716814089355839e-01,3.032957701384716209e+00,2.076737089655767647e+02,1.979089844072243977e+03,4.254190243607013713e+02,7.950542136635243651e+02,2.043233160474641181e+02
1.246047648193336045e+03,3.726933058908171170e-01,1.428498016099146062e+00,2.751106096908112590e+02,2.481763401655439793e+03,8.413706864326525192e+02,4.998073227657999951e+02,2.508614393585300206e+02
1.443787308640158244e+03,1.826841046895979204e-01,7.760421436265372286e-01,2.687167240882032502e+02,2.951978043766894189e+03,2.034965126208986419e+02,5.538553688625185032e+02,2.628690082184510288e+02
1.093662779931112027e+03,4.317634659384951279e-01,4.024818479952626760e+00,2.517772438290397758e+02,2.293328207491932062e+03,3.366498123929418398e+03,9.039415025173013873e+02,2.142114610878462031e+02
1.902684671175777794e+03,2.069322560593567784e-01,1.569134178950345682e+00,1.915403194116365526e+01,3.064024383934343859e+03,9.108330607616555881e+02,1.162557605201684737e+03,1.576814556284997337e+01
1.635513317289515044e+03,3.719590016765669804e-01,7.210213862147510255e+00,3.584452861391057468e+02,3.349643603374681788e+03,7.459686667390671573e+03,4.174005711176117984e+03,3.299298127680693824e+02
1.307690683279327459e+03,2.886668832885027070e-01,3.071998447410719257e-01,2.688418395673938477e+01,2.424690723773877835e+03,1.538706012606749596e+02,1.613350894890902509e+02,2.350694835345559497e+01
8.270756497672350633e+02,4.296077353020321676e-01,2.445391015910295174e+00,1.060289410540315203e+02,1.633400343925114157e+03,9.292310929866309834e+02,2.558343777197237046e+02,9.316165318409829865e+01
1.372140945147501498e+03,4.340870580536980716e-01,4.592188092002217559e+00,5.567534270259359346e+02,2.895934744769958343e+03,5.460877265369549605e+03,1.709631988678591824e+03,4.725740114199984419e+02
1.215413529059426310e+03,1.007545509737694939e-01,1.993429081754840571e+00,6.238465273275495804e+01,1.801710570752281001e+03,1.795743590089707027e+02,5.817508801094896853e+02,5.706917259283283528e+01
